id,type,audience,sport,maxWeight,rank,uwwPoints,current,previousRank,previousSeasonRank,season,dateRange_type,dateRange_id,dateRange_start,dateRange_end,person_id,person_type,person_fullname_type,person_fullname_id,person_fullname_lastname,person_fullname_firstname,person_shortname_type,person_shortname_id,person_shortname_lastname,person_shortname_firstname,person_noc,person_gender,person_birthDate,person_profilePicture,person_displayname_type,person_displayname_id,person_displayname_fullname,person_displayname_shortname,person_displayname_lastname,person_displayname_firstname,person_athenaPrintId,person_name,person_externalReferences
254842,Ranking,seniors,ww,59,26,3250,True,38,0,2024,DateRange,/api/.well-known/genid/bb85c5a772f1b28cce2b,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,17868,Person,PersonName,/api/.well-known/genid/be07a1d4dab4ed5ebf48,PEREIRA FRANCA,Ana Luiza,PersonName,/api/.well-known/genid/80d47f4a9af7634b0670,,,BRA,f,2000-02-07T00:00:00+00:00,https://athena.uww.org/public/person/65100/picture.jpg,PersonName,/api/.well-known/genid/ac4ffc9d6d9156454d3e,PEREIRA FRANCA Ana Luiza,A. PEREIRA FRAN,PEREIRA FRANCA,Ana Luiza,65100,PEREIRA FRANCA Ana Luiza,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/c8d42697d3905802059e', 'source': 'athena', 'identifier': '65100'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/6ba4f743010c4a1fcf87', 'source': 'arena', 'identifier': 'f8f5dd25-bc2f-11e9-ad7f-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/7831b7dcf5163763c877', 'source': 'arena', 'identifier': 'b2378074-8702-11e9-8fc0-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/46141711a97616a8717d', 'source': 'arena', 'identifier': '45f456fb-728b-11e9-aac0-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/028819703b34fbb95e05', 'source': 'arena', 'identifier': '1431e368-70a5-11e9-ad61-080027548b1b'}]"
254843,Ranking,seniors,ww,59,27,3250,True,39,0,2024,DateRange,/api/.well-known/genid/03d712656b28b597f3b0,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,67185,Person,PersonName,/api/.well-known/genid/cae919b42fa79495a103,JELJELI,Chahd,PersonName,/api/.well-known/genid/c3b7db9727fb434686d1,,,TUN,f,2006-04-14T00:00:00+00:00,https://athena.uww.org/public/person/73853/picture.jpg,PersonName,/api/.well-known/genid/0884b8dfa279f4831a64,JELJELI Chahd,C. JELJELI,JELJELI,Chahd,73853,JELJELI Chahd,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/4a47b2b65c454bcea27d', 'source': 'athena', 'identifier': '73853'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/388d3d403e1003ee9fbe', 'source': 'arena', 'identifier': '02568d1b-d52c-11ec-803a-06b1e9be04dc'}]"
254844,Ranking,seniors,ww,59,28,3200,True,40,0,2024,DateRange,/api/.well-known/genid/0669ad46731724acb404,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,4715,Person,PersonName,/api/.well-known/genid/a378c9c73407b2650d68,CHERDIVARA,Mariana,PersonName,/api/.well-known/genid/c677c40d300381128555,CHERDIVARA,,MDA,f,1992-09-15T00:00:00+00:00,https://athena.uww.org/public/person/12865/picture.jpg,PersonName,/api/.well-known/genid/9c2a1a536246857857ec,CHERDIVARA Mariana,M. CHERDIVARA,CHERDIVARA,Mariana,12865,CHERDIVARA Mariana,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/a9797636ab09d849b2d6', 'source': 'athena', 'identifier': '12865'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/9cc4cdb35c5f82e50d45', 'source': 'website', 'identifier': '8073'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/52b5aad2886995f67e40', 'source': 'arena', 'identifier': 'ca83f941-2b29-11e7-9c78-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/d7dcc014a1f02d1e209c', 'source': 'arena', 'identifier': 'b83d2141-54a0-11e6-ae2c-005056010154'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/0f56663cd8a31933e204', 'source': 'arena', 'identifier': '5574c1b6-10b2-11e6-9363-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/5d30e38ed2b43664ee03', 'source': 'arena', 'identifier': 'e155e912-06cc-11e6-986a-080027e1d6d2'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/1eaab33a72e5d0fb0d84', 'source': 'arena', 'identifier': '2ea54b29-0224-11e6-a337-080027e1d6d2'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/8993eda7889f4b491d4d', 'source': 'arena', 'identifier': '0787389d-4a8d-11ea-b152-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/3d20e5a5c7faea3518b3', 'source': 'arena', 'identifier': 'ea60c79e-a032-11eb-afdd-080027263834'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/8bfa62bed418ab453826', 'source': 'arena', 'identifier': '25cddfb0-1910-11eb-9ba5-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/f027e155fa209e08854a', 'source': 'arena', 'identifier': '43b3a1d8-6380-11ea-8b1d-08002796c0c6'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/56efe4ada548504e88a3', 'source': 'arena', 'identifier': '724b71cf-4b4f-11ea-b9e6-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/fb1be23be1c91a5dde3a', 'source': 'arena', 'identifier': 'd694b4ef-d5f3-11e9-a9fd-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/328e7882590f7d1d8970', 'source': 'arena', 'identifier': 'd0e3928e-9693-11e9-b512-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/d7b744308e29c9200222', 'source': 'arena', 'identifier': '7b4a2c44-5911-11e9-8803-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/e552e9ee17f9ef9bb737', 'source': 'arena', 'identifier': 'ab8701b9-3a94-11e9-a26d-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/4c6a43a41e7c597ace70', 'source': 'arena', 'identifier': 'd4293a6d-d22e-11e8-b941-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/240fb272143e2ca806ee', 'source': 'arena', 'identifier': 'd9cdb3b7-575c-11e5-a1ef-0800275a62ce'}]"
254845,Ranking,seniors,ww,59,29,2600,True,0,25,2024,DateRange,/api/.well-known/genid/bd0e4efdfd1db4f3cf5b,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,7968,Person,PersonName,/api/.well-known/genid/61d7581430d4845ac08a,GLODEK,Magdalena Urszula,PersonName,/api/.well-known/genid/c435ea2e842a394925cd,,,POL,f,1999-10-21T00:00:00+00:00,https://athena.uww.org/public/person/38712/picture.jpg,PersonName,/api/.well-known/genid/6b1e9da3fa59d107316c,GLODEK Magdalena Urszula,M. GLODEK,GLODEK,Magdalena Urszula,38712,GLODEK Magdalena Urszula,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/c308147a80d0e59369fc', 'source': 'athena', 'identifier': '38712'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/11a5d56a7b97fb7d8237', 'source': 'arena', 'identifier': '9b95fa2e-9ed1-11ec-bb97-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/3b6a06d167b9b36c8cd3', 'source': 'arena', 'identifier': '082ec16c-4a8d-11ea-b152-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/c96fdc5593449f2c42f5', 'source': 'arena', 'identifier': '57538811-9339-11e8-ad72-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/d4d91bcdec3f2d5b245f', 'source': 'arena', 'identifier': 'f4d4b0c3-f226-11ec-b6f2-080027d61b40'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/4b2e987e64ad5194a272', 'source': 'arena', 'identifier': '368a4108-3ba9-11eb-9dcc-08002796c0c6'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/76b905ced82e7df14a84', 'source': 'arena', 'identifier': '72f2e81c-4b4f-11ea-b9e6-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/df4132af0c99b59037fe', 'source': 'arena', 'identifier': '18487be8-bc30-11e9-ad7f-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/8ae51b0adb6f4ffa5d35', 'source': 'arena', 'identifier': 'fe199849-845b-11e9-b4b2-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/282ddea4dadffee3b142', 'source': 'arena', 'identifier': '28abb880-b8d5-11e8-9f32-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/6184d32580ca1e7dc1a6', 'source': 'arena', 'identifier': '53e41dfd-4b85-11e6-92d6-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/7010e49fcb6a9d863284', 'source': 'arena', 'identifier': '4b34d5a2-4ee7-11ed-8b65-08002745f808'}]"
254851,Ranking,seniors,ww,59,30,0,True,47,21,2024,DateRange,/api/.well-known/genid/c74bfafafbe5e5fc36f3,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,22110,Person,PersonName,/api/.well-known/genid/4685f5f01e7edefce485,SZABO,Nikolett,PersonName,/api/.well-known/genid/ea9f8b92683f11447c9c,,,HUN,f,2001-01-25T00:00:00+00:00,https://athena.uww.org/public/person/58578/picture.jpg,PersonName,/api/.well-known/genid/e638860fa0dd9675a6d8,SZABO Nikolett,N. SZABO,SZABO,Nikolett,58578,SZABO Nikolett,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/43dbda34cfa1f767c904', 'source': 'athena', 'identifier': '58578'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/7730345139be96e03e4c', 'source': 'arena', 'identifier': '5569a2c7-d69f-11eb-803a-06b1e9be04dc'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/db63e395973e4544c760', 'source': 'arena', 'identifier': '5a1664c3-2af1-11ed-8a80-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/7ca546e846dd6e238da5', 'source': 'arena', 'identifier': 'f4b67abf-f226-11ec-b6f2-080027d61b40'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/ef2deca28778a48c9aaf', 'source': 'arena', 'identifier': '9b762360-9ed1-11ec-bb97-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/f9ae6a2b4a3f24a8726f', 'source': 'arena', 'identifier': '4aee11a0-4ee7-11ed-8b65-08002745f808'}]"
254852,Ranking,seniors,ww,59,31,0,True,0,0,2024,DateRange,/api/.well-known/genid/88ccdd7db3a89c48c4aa,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,12917,Person,PersonName,/api/.well-known/genid/57a48a089c3df3e53f05,KUZNETSOVA,Irina,PersonName,/api/.well-known/genid/637c226283322cb84f29,,,KAZ,f,2000-12-05T00:00:00+00:00,https://athena.uww.org/public/person/36766/picture.jpg,PersonName,/api/.well-known/genid/04d791a316f4914ca7ae,KUZNETSOVA Irina,I. KUZNETSOVA,KUZNETSOVA,Irina,36766,KUZNETSOVA Irina,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/762a7497ba97d4b05408', 'source': 'athena', 'identifier': '36766'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/fdf7b48c9072a0592d24', 'source': 'arena', 'identifier': '69cff86e-f2c2-11ec-8861-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/84d682ec2a60413aac38', 'source': 'arena', 'identifier': '891d2ffd-e24c-11ec-bd92-080027d61b40'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/c6315282f3ba8707c398', 'source': 'arena', 'identifier': 'aa1ddb58-7b4f-11eb-929b-080027c03e17'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/e636d982ab91d730dbf2', 'source': 'arena', 'identifier': 'ada30b2a-8821-11e8-8787-0800275fde6b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/0d7ec750385acd6705d6', 'source': 'arena', 'identifier': 'f4c881b2-8fd2-11e7-8376-0800272da114'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/66034804a930de1938a4', 'source': 'arena', 'identifier': 'ce5e8e40-435e-11e6-b42b-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/1bcf3e2d0a8f6c958fd3', 'source': 'arena', 'identifier': '0e6e17a7-bc30-11e9-ad7f-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/abed957ad3ce8db2fcde', 'source': 'arena', 'identifier': '405eddf4-f809-11e9-98d0-080027497a7f'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/f56a02ae039927ea5f25', 'source': 'arena', 'identifier': '8a9d5767-a13c-11e9-9584-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/d37c3cb5ffa34f44c9d8', 'source': 'arena', 'identifier': 'fe229e0e-4a61-11e9-afd2-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/6dff30d8cf8dabf17e2c', 'source': 'arena', 'identifier': '687e7c70-e5b0-11e8-af5f-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/df3f1df5ad10f44d6727', 'source': 'arena', 'identifier': '22260646-b8d5-11e8-9f32-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/fc33190b9bde6658cded', 'source': 'arena', 'identifier': '4b1857d3-4ee7-11ed-8b65-08002745f808'}]"
254853,Ranking,seniors,ww,59,32,0,True,46,0,2024,DateRange,/api/.well-known/genid/36721d79a9768d5404b6,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,195690,Person,PersonName,/api/.well-known/genid/c435b1d82bbd2ef8ca03,LEON ADRIANO,Paula Belen,PersonName,/api/.well-known/genid/ed994f2e261cf27f664c,,,MEX,f,2004-09-30T00:00:00+00:00,https://athena.uww.org/public/person/97373/picture.jpg,PersonName,/api/.well-known/genid/1acfcbbed90623915754,LEON ADRIANO Paula Belen,P. LEON ADRIANO,LEON ADRIANO,Paula Belen,97373,LEON ADRIANO Paula Belen,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/685520a695077be22ed6', 'source': 'athena', 'identifier': '97373'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/94935184eedb0988466a', 'source': 'arena', 'identifier': '1eecdb59-e811-6228-9b86-41ca143b7287'}]"
254854,Ranking,seniors,ww,59,33,0,True,48,45,2024,DateRange,/api/.well-known/genid/356048b580d12b6e9596,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,186177,Person,PersonName,/api/.well-known/genid/45d62407b9cf015f14c4,DERRELL,Jessica Jacqueline N,PersonName,/api/.well-known/genid/5567edc980298c30eee2,,,BAR,f,2000-07-05T00:00:00+00:00,https://athena.uww.org/public/person/88846/picture.jpg,PersonName,/api/.well-known/genid/aa392fd72558a6cf3e0b,DERRELL Jessica Jacqueline N,J. DERRELL,DERRELL,Jessica Jacqueline N,88846,DERRELL Jessica Jacqueline N,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/c0ce58660ecd148224f9', 'source': 'athena', 'identifier': '88846'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/a30f6c3f0126ca0bc4a5', 'source': 'arena', 'identifier': '1edd9a75-15f8-6108-8f37-db2010de849a'}]"
254855,Ranking,seniors,ww,59,34,0,True,49,0,2024,DateRange,/api/.well-known/genid/4b66422081be124cbd2f,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,51439,Person,PersonName,/api/.well-known/genid/696766cf1697d0ffc784,ABRAHAM,Ester,PersonName,/api/.well-known/genid/6ca49363b7d0a888295d,,,NAM,f,2004-02-07T00:00:00+00:00,https://athena.uww.org/public/person/71868/picture.jpg,PersonName,/api/.well-known/genid/b2a02ae8097801d8cdf1,ABRAHAM Ester,E. ABRAHAM,ABRAHAM,Ester,71868,ABRAHAM Ester,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/39672e71c7ccd91d9204', 'source': 'athena', 'identifier': '71868'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/73b023cb1c28be9d87ed', 'source': 'arena', 'identifier': 'ba73e761-4664-11ea-9d73-020f14733af0'}]"
257633,Ranking,seniors,ww,62,1,68000,True,2,7,2024,DateRange,/api/.well-known/genid/8f70fb915ee4a02cb051,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,15658,Person,PersonName,/api/.well-known/genid/180cfb86cc4e9aac21f7,MOTOKI,Sakura,PersonName,/api/.well-known/genid/f01ba0a857f7724236fa,,,JPN,f,2002-02-20T00:00:00+00:00,https://athena.uww.org/public/person/58640/picture.jpg,PersonName,/api/.well-known/genid/be9ed72d4925b990e7d1,MOTOKI Sakura,S. MOTOKI,MOTOKI,Sakura,58640,MOTOKI Sakura,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/a0ec097b06f25d80f202', 'source': 'athena', 'identifier': '58640'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/36042ebe2374e55d5c72', 'source': 'arena', 'identifier': 'b9b0ca0a-7c3e-11e8-a55a-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/e80053a26c6aa0ef9ea9', 'source': 'arena', 'identifier': 'ba59c746-1d53-11ed-bf17-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/96aaaf79f4e653f7705f', 'source': 'arena', 'identifier': '55b5ddf5-31a6-11ed-a7c7-08002745f808'}]"
257634,Ranking,seniors,ww,62,2,59320,True,4,4,2024,DateRange,/api/.well-known/genid/e3cfdb9e62ee0a3a1e01,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,12183,Person,PersonName,/api/.well-known/genid/5679a19f26ca9c9ca644,KOLIADENKO,Iryna,PersonName,/api/.well-known/genid/96c90feffd6f9f07d1c9,,,UKR,f,1998-08-28T00:00:00+00:00,https://athena.uww.org/public/person/43032/picture.jpg,PersonName,/api/.well-known/genid/af6dc502c325d494d594,KOLIADENKO Iryna,I. KOLIADENKO,KOLIADENKO,Iryna,43032,KOLIADENKO Iryna,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/bdc86e083d1b852fbdda', 'source': 'athena', 'identifier': '43032'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/faeb7f7eb111168ae602', 'source': 'website', 'identifier': '9156'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/7dd34b642781b01117dd', 'source': 'arena', 'identifier': '0b362cae-4a8d-11ea-b152-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/8c703184e61af5a0677b', 'source': 'arena', 'identifier': '39814e8f-f110-11eb-803a-06b1e9be04dc'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/4825c8d13142d3d39ed0', 'source': 'arena', 'identifier': '36b5d0da-90f4-11e8-9ab3-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/71b2538723b8cb9fd7f1', 'source': 'arena', 'identifier': '54f7ffcf-ca53-11e7-be93-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/fc6f14800297a1e2531e', 'source': 'arena', 'identifier': 'b34f2e8d-5a57-11e7-adf4-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/9371f878651ae45445e1', 'source': 'arena', 'identifier': 'f4f13db3-f226-11ec-b6f2-080027d61b40'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/f1e6996a88d65267462b', 'source': 'arena', 'identifier': 'edf91801-a032-11eb-afdd-080027263834'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/808f090e5f3937d9a978', 'source': 'arena', 'identifier': '1f3e9b22-1f53-11eb-a19b-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/b43bd281a42e11325d89', 'source': 'arena', 'identifier': '75e7644d-4b4f-11ea-b9e6-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/05d8104b0022f4174a71', 'source': 'arena', 'identifier': '37a5e366-36d4-11ea-9b86-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/9d90e2cc91bf2560aa89', 'source': 'arena', 'identifier': '43930045-f809-11e9-98d0-080027497a7f'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/8caed8987ef01c28f5b9', 'source': 'arena', 'identifier': 'f688448d-d5f3-11e9-a9fd-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/fa9b781c0623f9d1962b', 'source': 'arena', 'identifier': '845666b6-e5b0-11e8-af5f-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/0bc483d43a9adbb2a565', 'source': 'arena', 'identifier': '35ad9395-b8d5-11e8-9f32-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/644297b36e4106a26086', 'source': 'arena', 'identifier': 'd3f78f55-776a-11ed-a2a5-08002745f808'}]"
257635,Ranking,seniors,ww,62,3,57200,True,1,1,2024,DateRange,/api/.well-known/genid/5aea503b7e95a23769d4,2024-01-10T00:00:00+00:00,2024-08-11T00:00:00+00:00,25995,Person,PersonName,/api/.well-known/genid/e4611a8421025a4cf552,TYNYBEKOVA,Aisuluu,PersonName,/api/.well-known/genid/32078d7a56648b1f01be,,,KGZ,f,1993-05-04T00:00:00+00:00,https://athena.uww.org/public/person/13153/picture.jpg,PersonName,/api/.well-known/genid/b9f8bdad8d54c0dee539,TYNYBEKOVA Aisuluu,A. TYNYBEKOVA,TYNYBEKOVA,Aisuluu,13153,TYNYBEKOVA Aisuluu,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/e5bb1df2cfd89501a948', 'source': 'athena', 'identifier': '13153'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/6aa405812df212baa377', 'source': 'website', 'identifier': '5943'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/52513a6d9c21aa372dfb', 'source': 'arena', 'identifier': '18bb1b4f-22a0-11ec-8a0c-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/3141011f3d3e8d138232', 'source': 'arena', 'identifier': '54467b38-f109-11eb-803a-06b1e9be04dc'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/73a0c389909402667d1d', 'source': 'arena', 'identifier': '34f0323d-90f4-11e8-9ab3-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/f76a2669fc1346f6a24e', 'source': 'arena', 'identifier': '00f1d534-7532-11e8-96a3-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/7bef5be154a30ce4e156', 'source': 'arena', 'identifier': 'b61117dd-85a0-11e7-b62f-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/24744beb1e1374524e26', 'source': 'arena', 'identifier': '06f2915d-3265-11e7-b20b-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/6f653f731330738d6b52', 'source': 'arena', 'identifier': '516066a5-54a0-11e6-ae2c-005056010154'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/cadd1f4b97b9ce0db40f', 'source': 'arena', 'identifier': 'd70955d0-ebff-11e5-bc59-080027e1d6d2'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/07df35e297bf28f47b12', 'source': 'arena', 'identifier': '1de64b1b-c7cd-11eb-ab8d-080027263834'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/61ab6e68db588a42128e', 'source': 'arena', 'identifier': '4c411828-7c0d-11eb-983f-080027c03e17'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/1abda65ee87d3a89a77b', 'source': 'arena', 'identifier': '351be1b0-3ba9-11eb-9dcc-08002796c0c6'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/1c518d02174a42540f9d', 'source': 'arena', 'identifier': '51ace6c0-514d-11ea-af66-080027f6ee7d'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/e748b068cefafab36859', 'source': 'arena', 'identifier': '35ccde26-36d4-11ea-9b86-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/5caa0ce139fb0fef50e2', 'source': 'arena', 'identifier': 'cf688873-d5f3-11e9-a9fd-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/6fb96a5dc1bd31a6bb31', 'source': 'arena', 'identifier': '26a734cb-a228-11e8-bb26-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/607a1cbe1ca244366e7f', 'source': 'arena', 'identifier': 'de508e99-64ff-11e9-be30-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/eb787a4f9010fb0325af', 'source': 'arena', 'identifier': 'aa0d8ef0-3a94-11e9-a26d-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/5701c65a047d3f2bea30', 'source': 'arena', 'identifier': 'e4cc3ab4-d186-11e5-a4fd-080027d8aa75'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/672317f7ed834950fc11', 'source': 'arena', 'identifier': 'fbb16252-94c6-11e5-86c7-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/93d7a29f7bab4b4e73a9', 'source': 'arena', 'identifier': '3499ebfe-53f4-11e5-a6a8-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/dfc435bfe7dfc1dc32ab', 'source': 'arena', 'identifier': 'de541372-f25b-11e4-9b97-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/a79044591bc701e1ec1f', 'source': 'arena', 'identifier': 'd3c95040-776a-11ed-a2a5-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/8738f0f4c6a897d83b27', 'source': 'arena', 'identifier': '4b954f0a-a161-11ed-82a5-08002745f808'}]"
